product_id,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,gender,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,state,property_valuation,product_age,transaction_month,age_band
77,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,45,Property,Affluent Customer,N,Yes,9.0,VIC,7,6,11,young_adults
63,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,45,Property,Affluent Customer,N,Yes,9.0,VIC,7,2,2,young_adults
16,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,45,Property,Affluent Customer,N,Yes,9.0,VIC,7,24,8,young_adults
11,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,Female,77,Manufacturing,Mass Customer,N,Yes,16.0,NSW,3,21,9,young_adults
4,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,26,5,young
10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,1,11,young
50,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,2,7,young
91,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,23,12,young
98,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,23,7,young
32,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,15,7,young
28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,25,5,young
5,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Male,49,Manufacturing,Affluent Customer,N,Yes,2.0,NSW,8,13,8,young
14,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Male,18,Financial Services,Mass Customer,N,No,17.0,QLD,3,14,2,old_adult
79,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,18,Financial Services,Mass Customer,N,No,17.0,QLD,3,14,3,old_adult
79,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,18,Financial Services,Mass Customer,N,No,17.0,QLD,3,14,4,old_adult
19,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,Male,82,Health,Mass Customer,N,No,6.0,QLD,9,8,1,old
62,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,Male,82,Health,Mass Customer,N,No,6.0,QLD,9,24,10,old
20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,Male,82,Health,Mass Customer,N,No,6.0,QLD,9,7,3,old
65,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Male,82,Health,Mass Customer,N,No,6.0,QLD,9,2,11,old
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,82,Health,Mass Customer,N,No,6.0,QLD,9,6,4,old
42,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,9,11,young_adults
14,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,14,11,young_adults
85,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,2,8,young_adults
67,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,12,5,young_adults
38,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,6,12,young_adults
32,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,15,1,young_adults
76,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,3,3,young_adults
41,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,Female,46,Telecommunications,Mass Customer,N,No,10.0,NSW,6,20,8,young_adults
65,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Male,7,Health,Mass Customer,N,No,8.0,QLD,2,2,4,old_adult
18,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,Male,7,Health,Mass Customer,N,No,8.0,QLD,2,4,7,old_adult
26,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,7,Health,Mass Customer,N,No,8.0,QLD,2,24,2,old_adult
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Male,7,Health,Mass Customer,N,No,8.0,QLD,2,2,10,old_adult
42,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,71,Telecommunications,Mass Customer,N,Yes,6.0,QLD,4,10,6,young
38,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Female,71,Telecommunications,Mass Customer,N,Yes,6.0,QLD,4,9,3,young
4,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,12,1,young_adults
77,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,26,1,young_adults
76,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,2,3,young_adults
70,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,6,6,young_adults
79,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,2,8,young_adults
27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,20,Retail,Mass Customer,N,Yes,9.0,NSW,10,1,2,young_adults
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,7,IT,Affluent Customer,N,No,20.0,NSW,6,1,1,old
98,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,Female,7,IT,Affluent Customer,N,No,20.0,NSW,6,13,12,old
46,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,7,IT,Affluent Customer,N,No,20.0,NSW,6,10,11,old
4,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,Female,7,IT,Affluent Customer,N,No,20.0,NSW,6,12,11,old
2,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,Female,7,IT,Affluent Customer,N,No,20.0,NSW,6,5,12,old
38,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,Male,69,IT,Mass Customer,N,No,5.0,NSW,9,16,1,old
77,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,Male,69,IT,Mass Customer,N,No,5.0,NSW,9,17,10,old
67,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,Male,69,IT,Mass Customer,N,No,5.0,NSW,9,14,7,old
63,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,69,IT,Mass Customer,N,No,5.0,NSW,9,13,3,old
8,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,69,IT,Mass Customer,N,No,5.0,NSW,9,24,7,old
89,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,4,11,young
68,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,25,12,young
1,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,1,10,young
43,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,14,10,young
12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,23,2,young
53,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,26,11,young
50,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Male,61,Financial Services,Mass Customer,N,Yes,1.0,NSW,8,26,11,young
24,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,6,4,old_adult
46,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,10,11,old_adult
46,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,10,8,old_adult
9,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,26,10,old_adult
88,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,19,1,old_adult
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,67,Entertainment,Mass Customer,N,No,11.0,VIC,8,26,11,old_adult
95,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,59,other,Mass Customer,N,No,9.0,NSW,7,14,7,old
85,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,Female,59,other,Mass Customer,N,No,9.0,NSW,7,2,6,old
55,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,59,other,Mass Customer,N,No,9.0,NSW,7,14,5,old
72,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,59,other,Mass Customer,N,No,9.0,NSW,7,1,9,old
80,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Female,59,other,Mass Customer,N,No,9.0,NSW,7,20,6,old
81,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,Female,59,other,Mass Customer,N,No,9.0,NSW,7,26,5,old
20,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,Female,29,other,Affluent Customer,N,Yes,14.0,NSW,7,6,5,old_adult
72,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,29,other,Affluent Customer,N,Yes,14.0,NSW,7,14,1,old_adult
55,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,29,other,Affluent Customer,N,Yes,14.0,NSW,7,2,4,old_adult
48,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,Female,29,other,Affluent Customer,N,Yes,14.0,NSW,7,5,6,old_adult
29,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,1,12,young
65,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,2,2,young
31,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,11,2,young
55,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,14,5,young
31,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,11,2,young
46,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,10,8,young
91,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Female,8,Financial Services,Mass Customer,N,No,2.0,VIC,8,18,7,young
40,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,18,5,young_adults
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,5,2,young_adults
3,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,13,3,young_adults
91,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,1,9,young_adults
76,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,3,8,young_adults
59,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,12,3,young_adults
65,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,Female,22,Retail,Mass Customer,N,Yes,1.0,NSW,12,1,5,young_adults
98,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,Male,88,other,High Net Worth,N,No,13.0,VIC,2,20,5,young_adults
63,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,88,other,High Net Worth,N,No,13.0,VIC,2,24,2,young_adults
10,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,Male,88,other,High Net Worth,N,No,13.0,VIC,2,15,7,young_adults
29,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,Male,88,other,High Net Worth,N,No,13.0,VIC,2,17,2,young_adults
46,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,Male,88,other,High Net Worth,N,No,13.0,VIC,2,18,9,young_adults
45,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,Female,96,Health,High Net Worth,N,No,17.0,VIC,1,13,12,old
36,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,96,Health,High Net Worth,N,No,17.0,VIC,1,10,11,old
21,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Female,96,Health,High Net Worth,N,No,17.0,VIC,1,3,6,old
15,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,Female,96,Health,High Net Worth,N,No,17.0,VIC,1,8,5,old
0,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,Female,96,Health,High Net Worth,N,No,17.0,VIC,1,12,11,old
66,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,7,11,young
99,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,5,7,young
63,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,26,1,young
4,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,5,10,young
35,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,5,9,young
77,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,5,11,young
38,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,13,7,young
81,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,Male,25,Property,High Net Worth,N,Yes,13.0,VIC,4,5,10,young
50,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,16,10,young
66,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,1,10,young
36,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,18,5,young
82,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,20,10,young
40,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,3,10,young
97,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,23,4,young
58,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,5,9,young
72,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,20,4,young
28,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,25,1,young
83,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,24,5,young
61,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,2,2,young
50,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,Female,63,IT,Affluent Customer,N,Yes,12.0,NSW,7,2,4,young
95,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,11,7,young
5,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,13,8,young
3,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,6,9,young
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,24,6,young
27,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,14,9,young
78,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,14,3,young
89,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,1,8,young
49,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,Male,80,Argiculture,Affluent Customer,N,No,7.0,QLD,5,20,2,young
9,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Male,91,Financial Services,High Net Worth,N,Yes,13.0,NSW,10,21,12,old_adult
89,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,Male,91,Financial Services,High Net Worth,N,Yes,13.0,NSW,10,7,11,old_adult
88,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,Male,91,Financial Services,High Net Worth,N,Yes,13.0,NSW,10,6,1,old_adult
38,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,Male,91,Financial Services,High Net Worth,N,Yes,13.0,NSW,10,2,12,old_adult
66,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Female,38,IT,High Net Worth,N,Yes,7.0,NSW,8,8,1,young_adults
35,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,Female,38,IT,High Net Worth,N,Yes,7.0,NSW,8,13,6,young_adults
49,0.0,Cancelled,Solex,Standard,medium,large,1061.56,733.58,Female,38,IT,High Net Worth,N,Yes,7.0,NSW,8,6,5,young_adults
80,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,Female,38,IT,High Net Worth,N,Yes,7.0,NSW,8,1,2,young_adults
0,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,Female,38,IT,High Net Worth,N,Yes,7.0,NSW,8,1,1,young_adults
36,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,Female,68,Retail,High Net Worth,N,No,7.0,NSW,8,10,8,old
33,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,68,Retail,High Net Worth,N,No,7.0,NSW,8,9,10,old
0,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,Female,68,Retail,High Net Worth,N,No,7.0,NSW,8,14,8,old
31,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,Female,68,Retail,High Net Worth,N,No,7.0,NSW,8,2,9,old
66,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,Male,21,Retail,Mass Customer,N,Yes,9.0,QLD,7,1,11,old_adult
12,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,Male,21,Retail,Mass Customer,N,Yes,9.0,QLD,7,13,2,old_adult
10,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,Male,21,Retail,Mass Customer,N,Yes,9.0,QLD,7,4,1,old_adult
87,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,Male,21,Retail,Mass Customer,N,Yes,9.0,QLD,7,4,12,old_adult
57,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,Male,21,Retail,Mass Customer,N,Yes,9.0,QLD,7,2,5,old_adult
41,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,20,9,old_adult
63,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,19,6,old_adult
8,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,6,3,old_adult
69,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,25,4,old_adult
96,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,15,10,old_adult
86,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,13,1,old_adult
32,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,15,9,old_adult
13,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,Female,79,Manufacturing,Mass Customer,N,No,11.0,NSW,10,1,9,old_adult
27,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,Female,14,Financial Services,Mass Customer,N,No,13.0,QLD,4,18,3,young_adults
28,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,Female,14,Financial Services,Mass Customer,N,No,13.0,QLD,4,26,3,young_adults
31,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,Female,14,Financial Services,Mass Customer,N,No,13.0,QLD,4,11,6,young_adults
48,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,Female,14,Financial Services,Mass Customer,N,No,13.0,QLD,4,3,5,young_adults
42,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,Female,14,Financial Services,Mass Customer,N,No,13.0,QLD,4,9,11,young_adults
56,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,20,11,young_adults
9,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,26,9,young_adults
55,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,14,1,young_adults
86,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,13,12,young_adults
52,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,16,2,young_adults
91,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,18,12,young_adults
61,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,Female,41,Manufacturing,Mass Customer,N,No,17.0,NSW,9,2,1,young_adults
68,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,Female,57,Property,Affluent Customer,N,No,6.0,VIC,8,7,12,young
45,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,Female,57,Property,Affluent Customer,N,No,6.0,VIC,8,24,7,young
80,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,Female,57,Property,Affluent Customer,N,No,6.0,VIC,8,20,5,young
34,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,Female,57,Property,Affluent Customer,N,No,6.0,VIC,8,14,2,young
